listing_id,farmer_id,crop,listed_date,harvest_date,market_price_ref,listing_price,quantity_kg,shelf_life_days
LST-010278,FARM-0131,Green Chilli,2023-03-16,2023-03-15,40,46.51,107,10
LST-010279,FARM-0131,Green Chilli,2023-10-08,2023-10-08,50,55.22,35,10
LST-010280,FARM-0131,Potato,2023-03-10,2023-03-09,14,15.24,121,60
LST-010281,FARM-0131,Potato,2023-05-03,2023-05-03,20,22.25,69,60
LST-010282,FARM-0131,Potato,2023-10-17,2023-10-16,21,23.89,102,60
LST-010283,FARM-0131,Potato,2023-05-14,2023-05-14,22,27.35,105,60
LST-010284,FARM-0131,Potato,2023-01-04,2023-01-04,22,23.79,149,60
LST-010285,FARM-0131,Potato,2023-08-06,2023-08-06,20,23.77,185,60
LST-010286,FARM-0131,Potato,2023-05-04,2023-05-03,20,23.98,30,60
LST-010287,FARM-0131,Potato,2023-12-10,2023-12-10,18,21.26,104,60
LST-010288,FARM-0131,Potato,2023-11-13,2023-11-13,20,22.98,128,60
LST-010289,FARM-0131,Potato,2023-09-22,2023-09-21,18,18.48,174,60
LST-010290,FARM-0131,Potato,2023-09-04,2023-09-04,20,21.2,68,60
LST-010291,FARM-0131,Potato,2023-04-19,2023-04-19,16,18.24,114,60
LST-010292,FARM-0131,Potato,2023-06-05,2023-06-05,20,23.84,23,60
LST-010293,FARM-0131,Potato,2023-12-26,2023-12-26,22,24.15,190,60
LST-010294,FARM-0131,Potato,2023-02-17,2023-02-17,15,15.43,187,60
LST-010295,FARM-0131,Potato,2023-09-03,2023-09-02,19,20.51,125,60
LST-010296,FARM-0131,Potato,2023-08-11,2023-08-10,21,23.77,164,60
LST-010297,FARM-0131,Potato,2023-04-04,2023-04-04,15,17.53,136,60
LST-010298,FARM-0131,Potato,2023-08-17,2023-08-17,20,19.09,134,60
LST-010299,FARM-0131,Potato,2023-10-03,2023-10-03,20,18.08,189,60
LST-010300,FARM-0131,Potato,2023-11-29,2023-11-28,18,23.32,192,60
LST-010301,FARM-0131,Potato,2023-07-23,2023-07-23,20,22.72,161,60
LST-010302,FARM-0131,Potato,2023-11-08,2023-11-07,18,21.36,82,60
LST-010303,FARM-0131,Potato,2023-02-05,2023-02-04,16,16.46,146,60
LST-010304,FARM-0131,Potato,2023-06-06,2023-06-06,20,20.7,187,60
LST-010305,FARM-0131,Potato,2023-06-23,2023-06-22,21,25.92,91,60
LST-010306,FARM-0131,Potato,2023-11-14,2023-11-13,20,18.73,29,60
LST-010307,FARM-0131,Potato,2023-06-01,2023-05-31,19,24.39,22,60
LST-010308,FARM-0131,Potato,2023-08-08,2023-08-08,21,25.83,64,60
LST-010309,FARM-0131,Potato,2023-10-19,2023-10-18,21,23.49,67,60
LST-010310,FARM-0131,Potato,2023-04-09,2023-04-09,16,18.02,93,60
LST-010311,FARM-0131,Potato,2023-10-02,2023-10-02,20,24.45,61,60
LST-010312,FARM-0131,Potato,2023-02-09,2023-02-08,16,17.39,190,60
LST-010313,FARM-0131,Potato,2023-10-09,2023-10-08,20,21.19,120,60
LST-010314,FARM-0131,Potato,2023-02-23,2023-02-22,14,14.6,94,60
LST-010315,FARM-0131,Potato,2023-06-12,2023-06-12,20,21.88,48,60
LST-010316,FARM-0131,Potato,2023-03-14,2023-03-13,14,14.27,29,60
LST-010317,FARM-0131,Potato,2023-05-11,2023-05-11,20,20.78,163,60
LST-010318,FARM-0131,Potato,2023-02-19,2023-02-18,15,16.49,78,60
LST-010319,FARM-0131,Potato,2023-11-17,2023-11-17,22,25.77,99,60
LST-010320,FARM-0132,Methi,2023-06-08,2023-06-07,15,16.6,188,3
LST-010321,FARM-0132,Methi,2023-11-21,2023-11-20,9,9.76,42,3
LST-010322,FARM-0132,Methi,2023-08-13,2023-08-13,7,7.41,82,3
LST-010323,FARM-0132,Methi,2023-02-16,2023-02-15,6,5.53,75,3
LST-010324,FARM-0132,Methi,2023-01-08,2023-01-07,6,5.88,147,3
LST-010325,FARM-0132,Methi,2023-07-31,2023-07-30,7,7.23,91,3
LST-010326,FARM-0132,Methi,2023-04-26,2023-04-26,16,16.27,64,3
LST-010327,FARM-0132,Methi,2023-09-18,2023-09-18,20,17.54,93,3
LST-010328,FARM-0132,Methi,2023-05-24,2023-05-24,12,11.88,156,3
LST-010329,FARM-0132,Methi,2023-05-12,2023-05-11,10,10.06,110,3
LST-010330,FARM-0132,Methi,2023-03-26,2023-03-25,8,8.29,172,3
LST-010331,FARM-0132,Methi,2023-10-27,2023-10-27,25,25.76,83,3
LST-010332,FARM-0132,Methi,2023-03-29,2023-03-28,10,11.32,146,3
LST-010333,FARM-0132,Methi,2023-10-15,2023-10-14,35,37.09,67,3
LST-010334,FARM-0132,Methi,2023-01-29,2023-01-29,15,14.42,158,3
LST-010335,FARM-0132,Methi,2023-02-17,2023-02-16,8,7.82,175,3
LST-010336,FARM-0132,Methi,2023-04-27,2023-04-27,15,13.79,182,3
LST-010337,FARM-0132,Methi,2023-03-06,2023-03-05,7,7.7,122,3
LST-010338,FARM-0132,Methi,2023-05-08,2023-05-07,10,10.29,74,3
LST-010339,FARM-0132,Methi,2023-07-27,2023-07-27,8,7.43,90,3
LST-010340,FARM-0132,Methi,2023-04-24,2023-04-23,12,11.76,68,3
LST-010341,FARM-0132,Methi,2023-06-01,2023-05-31,12,11.56,72,3
LST-010342,FARM-0132,Methi,2023-04-02,2023-04-01,10,10.45,27,3
LST-010343,FARM-0132,Methi,2023-06-14,2023-06-14,15,14.42,120,3
LST-010344,FARM-0132,Methi,2023-01-11,2023-01-10,6,5.62,184,3
LST-010345,FARM-0132,Methi,2023-10-08,2023-10-08,22,22.71,189,3
LST-010346,FARM-0132,Methi,2023-01-27,2023-01-27,15,16.93,151,3
LST-010347,FARM-0132,Methi,2023-08-20,2023-08-19,6,5.92,81,3
LST-010348,FARM-0132,Methi,2023-03-31,2023-03-31,10,9.57,158,3
LST-010349,FARM-0132,Methi,2023-11-12,2023-11-11,12,10.22,65,3
LST-010350,FARM-0132,Methi,2023-05-10,2023-05-10,10,10.08,12,3
LST-010351,FARM-0132,Methi,2023-10-02,2023-10-01,20,16.96,46,3
LST-010352,FARM-0132,Methi,2023-05-16,2023-05-16,12,11.62,140,3
LST-010353,FARM-0132,Methi,2023-08-01,2023-07-31,8,7.89,198,3
LST-010354,FARM-0132,Methi,2023-06-22,2023-06-21,16,16.61,152,3
LST-010355,FARM-0132,Methi,2023-09-10,2023-09-09,12,12.74,27,3
LST-010356,FARM-0132,Methi,2023-03-30,2023-03-29,10,11.57,88,3
LST-010357,FARM-0132,Methi,2023-04-12,2023-04-12,12,10.89,25,3
LST-010358,FARM-0132,Methi,2023-09-13,2023-09-12,15,16.49,57,3
LST-010359,FARM-0132,Methi,2023-10-23,2023-10-23,30,29.34,163,3
LST-010360,FARM-0133,Potato,2023-03-21,2023-03-21,13,11.5,76,60
LST-010361,FARM-0133,Potato,2023-12-31,2023-12-31,20,21.85,127,60
LST-010362,FARM-0133,Potato,2023-05-09,2023-05-09,20,19.57,13,60
LST-010363,FARM-0133,Potato,2023-10-16,2023-10-15,20,19.34,74,60
LST-010364,FARM-0133,Potato,2023-02-17,2023-02-16,15,16.55,186,60
LST-010365,FARM-0133,Potato,2023-08-06,2023-08-05,20,21.23,173,60
LST-010366,FARM-0133,Potato,2023-03-14,2023-03-13,14,15.06,97,60
LST-010367,FARM-0133,Potato,2023-01-23,2023-01-23,22,24.59,169,60
LST-010368,FARM-0133,Potato,2023-12-20,2023-12-20,22,21.19,16,60
LST-010369,FARM-0133,Potato,2023-02-10,2023-02-09,15,17.24,63,60
LST-010370,FARM-0133,Potato,2023-04-25,2023-04-25,16,17.18,64,60
LST-010371,FARM-0133,Potato,2023-12-29,2023-12-29,22,21.23,53,60
LST-010372,FARM-0133,Potato,2023-10-19,2023-10-18,21,23.3,109,60
LST-010373,FARM-0133,Potato,2023-10-13,2023-10-12,20,19.89,96,60
LST-010374,FARM-0133,Potato,2023-11-24,2023-11-23,20,20.56,61,60
LST-010375,FARM-0133,Potato,2023-04-28,2023-04-27,16,14.78,56,60
LST-010376,FARM-0133,Potato,2023-10-26,2023-10-26,20,21.44,196,60
LST-010377,FARM-0133,Potato,2023-09-24,2023-09-23,18,16.66,166,60
LST-010378,FARM-0133,Potato,2023-03-19,2023-03-18,13,12.09,142,60
LST-010379,FARM-0133,Potato,2023-04-12,2023-04-11,16,12.25,157,60
LST-010380,FARM-0133,Potato,2023-09-01,2023-09-01,19,21.34,128,60
LST-010381,FARM-0133,Potato,2023-09-13,2023-09-13,18,17.31,132,60
LST-010382,FARM-0133,Potato,2023-09-22,2023-09-22,18,19.66,192,60
LST-010383,FARM-0133,Potato,2023-07-07,2023-07-07,20,19.34,87,60
LST-010384,FARM-0133,Potato,2023-04-13,2023-04-13,16,15.16,123,60
LST-010385,FARM-0133,Potato,2023-04-11,2023-04-10,16,15.47,148,60
LST-010386,FARM-0133,Potato,2023-01-24,2023-01-24,22,21.13,136,60
LST-010387,FARM-0133,Potato,2023-03-01,2023-03-01,13,12.31,100,60
LST-010388,FARM-0133,Potato,2023-10-22,2023-10-22,21,23.24,120,60
LST-010389,FARM-0133,Potato,2023-07-18,2023-07-18,14,12.71,111,60
LST-010390,FARM-0133,Potato,2023-12-12,2023-12-12,22,23.42,81,60
LST-010391,FARM-0133,Potato,2023-04-19,2023-04-19,16,15.14,146,60
LST-010392,FARM-0133,Potato,2023-09-03,2023-09-02,19,18.61,141,60
LST-010393,FARM-0133,Potato,2023-05-16,2023-05-15,21,21.35,152,60
LST-010394,FARM-0133,Potato,2023-11-10,2023-11-10,18,17.54,38,60
LST-010395,FARM-0133,Potato,2023-07-31,2023-07-30,21,19.88,124,60
LST-010396,FARM-0133,Potato,2023-10-11,2023-10-10,20,17.95,68,60
LST-010397,FARM-0133,Potato,2023-05-31,2023-05-31,20,19.59,162,60
LST-010398,FARM-0133,Potato,2023-09-18,2023-09-17,19,18.56,169,60
LST-010399,FARM-0133,Potato,2023-10-05,2023-10-05,20,20.27,51,60
LST-010400,FARM-0134,Bhindi (Ladies finger),2023-10-12,2023-10-12,25,26.82,47,4
LST-010401,FARM-0134,Bhindi (Ladies finger),2023-05-11,2023-05-11,22,22.76,52,4
LST-010402,FARM-0134,Bhindi (Ladies finger),2023-06-08,2023-06-07,21,25.31,46,4
LST-010403,FARM-0134,Bhindi (Ladies finger),2023-06-06,2023-06-05,22,22.89,120,4
LST-010404,FARM-0134,Bhindi (Ladies finger),2023-05-15,2023-05-14,27,28.82,114,4
LST-010405,FARM-0134,Bhindi (Ladies finger),2023-08-11,2023-08-10,22,24.5,42,4
LST-010406,FARM-0134,Bhindi (Ladies finger),2023-12-05,2023-12-05,37,47.3,64,4
LST-010407,FARM-0134,Bhindi (Ladies finger),2023-09-06,2023-09-05,20,22.23,169,4
LST-010408,FARM-0134,Bhindi (Ladies finger),2023-10-17,2023-10-16,32,38.23,51,4
LST-010409,FARM-0134,Bhindi (Ladies finger),2023-08-30,2023-08-29,22,26.37,73,4
LST-010410,FARM-0134,Bhindi (Ladies finger),2023-03-30,2023-03-30,32,37.59,73,4
LST-010411,FARM-0134,Bhindi (Ladies finger),2023-01-11,2023-01-11,35,37.14,97,4
LST-010412,FARM-0134,Bhindi (Ladies finger),2023-04-30,2023-04-29,20,24.4,184,4
LST-010413,FARM-0134,Bhindi (Ladies finger),2023-09-12,2023-09-12,22,23.08,20,4
LST-010414,FARM-0134,Bhindi (Ladies finger),2023-04-18,2023-04-18,32,39.56,58,4
LST-010415,FARM-0134,Bhindi (Ladies finger),2023-12-20,2023-12-19,45,55.22,37,4
LST-010416,FARM-0134,Bhindi (Ladies finger),2023-12-06,2023-12-05,37,47.51,16,4
LST-010417,FARM-0134,Bhindi (Ladies finger),2023-10-29,2023-10-28,27,28.31,88,4
LST-010418,FARM-0134,Bhindi (Ladies finger),2023-11-30,2023-11-29,30,30.3,84,4
LST-010419,FARM-0134,Bhindi (Ladies finger),2023-02-13,2023-02-13,40,55.61,148,4
LST-010420,FARM-0134,Bhindi (Ladies finger),2023-11-03,2023-11-03,29,37.08,26,4
LST-010421,FARM-0134,Bhindi (Ladies finger),2023-07-18,2023-07-17,25,26.18,20,4
LST-010422,FARM-0134,Bhindi (Ladies finger),2023-04-09,2023-04-08,32,32.74,85,4
LST-010423,FARM-0134,Bhindi (Ladies finger),2023-05-29,2023-05-29,17,18.28,69,4
LST-010424,FARM-0134,Bhindi (Ladies finger),2023-07-02,2023-07-02,27,30.56,15,4
LST-010425,FARM-0134,Bhindi (Ladies finger),2023-07-06,2023-07-05,22,26.43,63,4
LST-010426,FARM-0134,Bhindi (Ladies finger),2023-11-12,2023-11-12,20,20.5,87,4
LST-010427,FARM-0134,Bhindi (Ladies finger),2023-08-07,2023-08-07,25,27.88,43,4
LST-010428,FARM-0134,Bhindi (Ladies finger),2023-07-23,2023-07-22,27,28.77,28,4
LST-010429,FARM-0134,Bhindi (Ladies finger),2023-11-21,2023-11-21,35,36.87,141,4
LST-010430,FARM-0134,Bhindi (Ladies finger),2023-11-28,2023-11-28,30,34.2,14,4
LST-010431,FARM-0134,Bhindi (Ladies finger),2023-09-01,2023-09-01,20,22.4,41,4
LST-010432,FARM-0134,Bhindi (Ladies finger),2023-10-01,2023-10-01,27,31.44,193,4
LST-010433,FARM-0134,Bhindi (Ladies finger),2023-02-03,2023-02-03,40,41.01,152,4
LST-010434,FARM-0134,Bhindi (Ladies finger),2023-12-22,2023-12-21,55,66.94,128,4
LST-010435,FARM-0134,Bhindi (Ladies finger),2023-01-31,2023-01-30,40,38.72,13,4
LST-010436,FARM-0134,Bhindi (Ladies finger),2023-03-31,2023-03-31,32,31.3,98,4
LST-010437,FARM-0134,Bhindi (Ladies finger),2023-04-16,2023-04-16,32,35.94,60,4
LST-010438,FARM-0134,Bhindi (Ladies finger),2023-06-07,2023-06-06,20,21.93,114,4
LST-010439,FARM-0134,Bhindi (Ladies finger),2023-03-23,2023-03-23,37,45.56,118,4
LST-010440,FARM-0135,Potato,2023-09-27,2023-09-26,20,18.09,86,60
LST-010441,FARM-0135,Potato,2023-07-11,2023-07-10,20,21.28,144,60
LST-010442,FARM-0135,Potato,2023-03-02,2023-03-01,13,11.55,49,60
LST-010443,FARM-0135,Potato,2023-08-10,2023-08-09,20,20.52,199,60
LST-010444,FARM-0135,Potato,2023-02-20,2023-02-19,15,12.97,198,60
LST-010445,FARM-0135,Potato,2023-12-06,2023-12-06,20,21.74,71,60
LST-010446,FARM-0135,Potato,2023-02-22,2023-02-21,14,14.6,136,60
LST-010447,FARM-0135,Potato,2023-08-30,2023-08-30,18,17.41,27,60
LST-010448,FARM-0135,Potato,2023-02-23,2023-02-23,14,15.01,27,60
LST-010449,FARM-0135,Potato,2023-05-17,2023-05-17,21,21.38,89,60
LST-010450,FARM-0135,Potato,2023-07-17,2023-07-16,17,15.76,49,60
LST-010451,FARM-0135,Potato,2023-02-19,2023-02-18,15,16.06,70,60
LST-010452,FARM-0135,Potato,2023-07-06,2023-07-06,20,17.13,174,60
LST-010453,FARM-0135,Potato,2023-04-14,2023-04-13,15,15.11,33,60
LST-010454,FARM-0135,Potato,2023-09-10,2023-09-10,18,18.63,138,60
LST-010455,FARM-0135,Potato,2023-08-27,2023-08-27,20,19.88,62,60
LST-010456,FARM-0135,Potato,2023-04-12,2023-04-11,16,16.14,141,60
LST-010457,FARM-0135,Potato,2023-04-04,2023-04-03,15,16.48,110,60
LST-010458,FARM-0135,Potato,2023-02-08,2023-02-08,16,15.36,64,60
LST-010459,FARM-0135,Potato,2023-10-03,2023-10-02,20,18.41,146,60
LST-010460,FARM-0135,Potato,2023-12-10,2023-12-09,18,16.36,43,60
LST-010461,FARM-0135,Potato,2023-07-03,2023-07-02,20,18.2,37,60
LST-010462,FARM-0135,Potato,2023-05-25,2023-05-24,19,17.27,18,60
LST-010463,FARM-0135,Potato,2023-08-13,2023-08-13,21,19.17,15,60
LST-010464,FARM-0135,Potato,2023-11-23,2023-11-23,20,23.54,66,60
LST-010465,FARM-0135,Potato,2023-02-28,2023-02-28,13,14.23,154,60
LST-010466,FARM-0135,Potato,2023-01-01,2022-12-31,20,19.4,199,60
LST-010467,FARM-0135,Potato,2023-10-31,2023-10-30,20,18.62,107,60
LST-010468,FARM-0135,Potato,2023-07-12,2023-07-12,20,20.12,145,60
LST-010469,FARM-0135,Potato,2023-10-29,2023-10-28,20,21.47,152,60
LST-010470,FARM-0135,Potato,2023-10-23,2023-10-22,20,23.34,173,60
LST-010471,FARM-0135,Potato,2023-12-29,2023-12-28,22,23.54,184,60
LST-010472,FARM-0135,Potato,2023-10-13,2023-10-13,20,17.17,104,60
LST-010473,FARM-0135,Potato,2023-06-18,2023-06-18,20,20.48,41,60
LST-010474,FARM-0135,Potato,2023-03-12,2023-03-12,14,12.08,70,60
LST-010475,FARM-0135,Potato,2023-07-14,2023-07-13,20,18.45,164,60
LST-010476,FARM-0135,Potato,2023-09-03,2023-09-02,19,17.63,31,60
LST-010477,FARM-0135,Potato,2023-10-24,2023-10-24,18,17.94,168,60
LST-010478,FARM-0135,Potato,2023-02-14,2023-02-14,15,13.4,159,60
LST-010479,FARM-0135,Potato,2023-05-11,2023-05-10,20,21.24,27,60
LST-010480,FARM-0135,Onion,2023-10-29,2023-10-29,57,49.9,111,30
LST-010481,FARM-0135,Onion,2023-10-17,2023-10-17,28,30.23,118,30
LST-010482,FARM-0135,Onion,2023-12-07,2023-12-06,48,45.6,179,30
LST-010483,FARM-0135,Onion,2023-12-20,2023-12-19,26,26.72,83,30
LST-010484,FARM-0135,Onion,2023-04-21,2023-04-21,9,10.73,99,30
LST-010485,FARM-0135,Onion,2023-06-16,2023-06-15,13,14.11,30,30
LST-010486,FARM-0135,Onion,2023-07-11,2023-07-11,17,18.6,129,30
LST-010487,FARM-0135,Onion,2023-08-29,2023-08-28,23,25.05,134,30
LST-010488,FARM-0135,Onion,2023-10-02,2023-10-02,26,25.84,58,30
LST-010489,FARM-0135,Onion,2023-12-24,2023-12-23,30,30.72,124,30
LST-010490,FARM-0135,Onion,2023-02-14,2023-02-13,13,13.27,23,30
LST-010491,FARM-0135,Onion,2023-06-01,2023-05-31,12,11.77,165,30
LST-010492,FARM-0135,Onion,2023-03-01,2023-02-28,11,10.73,38,30
LST-010493,FARM-0135,Onion,2023-10-08,2023-10-07,25,23.74,180,30
LST-010494,FARM-0135,Onion,2023-07-28,2023-07-28,16,17.22,198,30
LST-010495,FARM-0135,Onion,2023-06-14,2023-06-13,14,13.29,56,30
LST-010496,FARM-0135,Onion,2023-11-08,2023-11-07,38,37.69,180,30
LST-010497,FARM-0135,Onion,2023-06-26,2023-06-25,13,13.92,60,30
LST-010498,FARM-0135,Onion,2023-05-21,2023-05-21,10,8.89,71,30
LST-010499,FARM-0135,Onion,2023-12-26,2023-12-25,25,23.09,93,30
LST-010500,FARM-0135,Onion,2023-04-24,2023-04-24,9,9.06,101,30
LST-010501,FARM-0135,Onion,2023-03-02,2023-03-01,11,10.86,80,30
LST-010502,FARM-0135,Onion,2023-09-28,2023-09-27,25,23.84,192,30
LST-010503,FARM-0135,Onion,2023-10-15,2023-10-14,26,24.25,117,30
LST-010504,FARM-0135,Onion,2023-05-28,2023-05-27,12,11.91,165,30
LST-010505,FARM-0135,Onion,2023-08-27,2023-08-27,25,22.99,166,30
LST-010506,FARM-0135,Onion,2023-11-21,2023-11-20,43,42.42,100,30
LST-010507,FARM-0135,Onion,2023-10-16,2023-10-16,27,25.0,74,30
LST-010508,FARM-0135,Onion,2023-03-12,2023-03-11,12,13.03,83,30
LST-010509,FARM-0135,Onion,2023-09-01,2023-08-31,23,26.16,161,30
LST-010510,FARM-0135,Onion,2023-05-11,2023-05-11,10,10.38,190,30
LST-010511,FARM-0135,Onion,2023-08-02,2023-08-02,18,16.48,167,30
LST-010512,FARM-0135,Onion,2023-10-11,2023-10-10,26,26.26,151,30
LST-010513,FARM-0135,Onion,2023-07-07,2023-07-06,17,15.76,24,30
LST-010514,FARM-0135,Onion,2023-01-31,2023-01-30,13,12.65,41,30
LST-010515,FARM-0135,Onion,2023-05-29,2023-05-29,12,12.71,180,30
LST-010516,FARM-0135,Onion,2024-01-01,2024-01-01,9,10.05,78,30
LST-010517,FARM-0135,Onion,2023-10-18,2023-10-18,30,30.55,31,30
LST-010518,FARM-0135,Onion,2023-11-26,2023-11-25,36,31.76,59,30
LST-010519,FARM-0135,Onion,2023-08-08,2023-08-08,18,18.03,189,30
LST-010520,FARM-0135,Tomato,2023-01-27,2023-01-26,16,16.58,20,7
LST-010521,FARM-0135,Tomato,2023-02-14,2023-02-14,16,16.47,148,7
LST-010522,FARM-0135,Tomato,2023-02-26,2023-02-26,16,16.79,195,7
LST-010523,FARM-0135,Tomato,2023-03-23,2023-03-23,16,16.28,29,7
LST-010524,FARM-0135,Tomato,2023-08-29,2023-08-29,16,17.55,78,7
LST-010525,FARM-0135,Tomato,2023-02-27,2023-02-27,16,14.82,91,7
LST-010526,FARM-0135,Tomato,2023-04-28,2023-04-27,16,15.35,183,7
LST-010527,FARM-0135,Tomato,2023-10-02,2023-10-01,16,17.75,97,7
LST-010528,FARM-0135,Tomato,2023-03-02,2023-03-02,16,15.43,153,7
LST-010529,FARM-0135,Tomato,2023-08-18,2023-08-17,16,17.44,150,7
LST-010530,FARM-0135,Tomato,2023-08-28,2023-08-28,16,15.97,135,7
LST-010531,FARM-0135,Tomato,2023-03-06,2023-03-06,16,16.49,159,7
LST-010532,FARM-0135,Tomato,2023-04-30,2023-04-30,16,17.57,88,7
LST-010533,FARM-0135,Tomato,2023-07-04,2023-07-03,16,16.68,171,7
LST-010534,FARM-0135,Tomato,2023-07-12,2023-07-12,16,16.92,129,7
LST-010535,FARM-0135,Tomato,2023-06-18,2023-06-17,16,17.3,191,7
LST-010536,FARM-0135,Tomato,2023-05-28,2023-05-28,16,15.42,49,7
LST-010537,FARM-0135,Tomato,2023-07-27,2023-07-27,16,15.98,79,7
LST-010538,FARM-0135,Tomato,2023-04-23,2023-04-23,16,16.81,196,7
LST-010539,FARM-0135,Tomato,2023-07-24,2023-07-23,16,14.66,165,7
LST-010540,FARM-0135,Tomato,2023-02-19,2023-02-19,16,15.36,177,7
LST-010541,FARM-0135,Tomato,2023-06-29,2023-06-29,16,15.52,197,7
LST-010542,FARM-0135,Tomato,2023-11-19,2023-11-19,16,14.71,172,7
LST-010543,FARM-0135,Tomato,2023-04-19,2023-04-18,16,17.86,36,7
LST-010544,FARM-0135,Tomato,2023-05-17,2023-05-17,16,17.71,134,7
LST-010545,FARM-0135,Tomato,2023-09-18,2023-09-18,16,15.37,105,7
LST-010546,FARM-0135,Tomato,2023-05-12,2023-05-12,16,15.54,158,7
LST-010547,FARM-0135,Tomato,2023-12-15,2023-12-14,16,15.76,126,7
LST-010548,FARM-0135,Tomato,2023-12-29,2023-12-28,16,15.58,142,7
LST-010549,FARM-0135,Tomato,2023-06-11,2023-06-11,16,16.59,162,7
LST-010550,FARM-0135,Tomato,2023-01-23,2023-01-22,16,16.84,99,7
LST-010551,FARM-0135,Tomato,2023-01-30,2023-01-29,16,15.09,84,7
LST-010552,FARM-0135,Tomato,2023-10-18,2023-10-18,16,17.58,105,7
LST-010553,FARM-0135,Tomato,2023-11-24,2023-11-23,16,17.37,52,7
LST-010554,FARM-0135,Tomato,2023-08-17,2023-08-16,16,16.19,94,7
LST-010555,FARM-0135,Tomato,2023-04-02,2023-04-02,16,15.0,92,7
LST-010556,FARM-0135,Tomato,2023-08-03,2023-08-02,16,15.19,117,7
LST-010557,FARM-0135,Tomato,2023-03-10,2023-03-10,16,13.79,123,7
LST-010558,FARM-0135,Tomato,2023-05-04,2023-05-03,16,16.22,187,7
LST-010559,FARM-0135,Tomato,2023-11-09,2023-11-09,16,18.25,177,7
LST-010560,FARM-0136,Garlic,2023-10-16,2023-10-15,160,151.45,118,90
LST-010561,FARM-0136,Garlic,2023-10-17,2023-10-17,160,166.51,66,90
LST-010562,FARM-0136,Garlic,2023-03-12,2023-03-12,80,86.38,103,90
LST-010563,FARM-0136,Garlic,2023-09-12,2023-09-12,160,162.07,177,90
LST-010564,FARM-0136,Garlic,2023-05-08,2023-05-07,90,86.49,43,90
LST-010565,FARM-0136,Garlic,2023-08-30,2023-08-30,150,157.99,160,90
LST-010566,FARM-0136,Garlic,2023-08-22,2023-08-21,160,149.39,116,90
LST-010567,FARM-0136,Garlic,2023-12-25,2023-12-25,260,269.33,79,90
LST-010568,FARM-0136,Garlic,2023-10-23,2023-10-22,165,192.48,155,90
LST-010569,FARM-0136,Garlic,2023-10-24,2023-10-23,165,164.36,167,90
LST-010570,FARM-0136,Garlic,2023-01-29,2023-01-28,65,58.94,168,90
LST-010571,FARM-0136,Garlic,2023-12-12,2023-12-12,270,211.83,14,90
LST-010572,FARM-0136,Garlic,2023-04-05,2023-04-05,70,75.37,95,90
LST-010573,FARM-0136,Garlic,2023-04-18,2023-04-18,85,79.87,107,90
LST-010574,FARM-0136,Garlic,2023-07-04,2023-07-04,120,122.79,102,90
LST-010575,FARM-0136,Garlic,2023-04-30,2023-04-30,90,93.98,154,90
LST-010576,FARM-0136,Garlic,2023-09-08,2023-09-08,160,172.71,156,90
LST-010577,FARM-0136,Garlic,2023-06-21,2023-06-21,95,85.9,37,90
LST-010578,FARM-0136,Garlic,2023-08-23,2023-08-23,160,154.23,121,90
LST-010579,FARM-0136,Garlic,2023-10-08,2023-10-07,170,148.84,174,90
LST-010580,FARM-0136,Garlic,2023-11-13,2023-11-13,190,170.65,168,90
LST-010581,FARM-0136,Garlic,2023-10-10,2023-10-10,170,152.57,46,90
LST-010582,FARM-0136,Garlic,2023-07-21,2023-07-21,165,164.22,92,90
LST-010583,FARM-0136,Garlic,2023-06-04,2023-06-04,95,104.41,78,90
LST-010584,FARM-0136,Garlic,2023-11-12,2023-11-12,190,198.07,91,90
LST-010585,FARM-0136,Garlic,2023-02-26,2023-02-26,85,74.18,59,90
LST-010586,FARM-0136,Garlic,2023-06-07,2023-06-07,95,95.6,103,90
LST-010587,FARM-0136,Garlic,2023-03-23,2023-03-22,80,85.41,48,90
LST-010588,FARM-0136,Garlic,2023-06-23,2023-06-22,95,98.28,96,90
LST-010589,FARM-0136,Garlic,2023-09-17,2023-09-17,160,157.84,165,90
LST-010590,FARM-0136,Garlic,2023-04-23,2023-04-23,90,90.01,56,90
LST-010591,FARM-0136,Garlic,2023-01-01,2022-12-31,50,53.9,53,90
LST-010592,FARM-0136,Garlic,2023-11-14,2023-11-13,190,206.85,124,90
LST-010593,FARM-0136,Garlic,2023-11-27,2023-11-27,270,303.25,49,90
LST-010594,FARM-0136,Garlic,2023-10-26,2023-10-26,165,173.77,102,90
LST-010595,FARM-0136,Garlic,2023-07-16,2023-07-15,160,173.08,100,90
LST-010596,FARM-0136,Garlic,2023-11-10,2023-11-10,190,185.99,167,90
LST-010597,FARM-0136,Garlic,2023-02-09,2023-02-09,65,64.6,176,90
LST-010598,FARM-0136,Garlic,2023-05-17,2023-05-17,95,86.52,113,90
LST-010599,FARM-0136,Garlic,2023-02-15,2023-02-14,60,55.42,25,90
LST-010600,FARM-0136,Green Chilli,2023-05-02,2023-05-02,40,39.78,170,10
LST-010601,FARM-0136,Green Chilli,2023-08-06,2023-08-06,40,39.65,31,10
LST-010602,FARM-0136,Green Chilli,2023-05-16,2023-05-16,30,31.04,45,10
LST-010603,FARM-0136,Green Chilli,2023-08-01,2023-07-31,50,43.3,49,10
LST-010604,FARM-0136,Green Chilli,2023-08-09,2023-08-09,60,63.04,84,10
LST-010605,FARM-0136,Green Chilli,2023-05-31,2023-05-30,40,39.76,87,10
