order_id,consumer_id,listing_id,farmer_id,crop,order_date,quantity_kg,unit_price,order_value,distance_km
ORD-005104,CONS-0637,LST-010389,FARM-0133,Potato,2023-07-19,4,12.71,50.84,4.2
ORD-005105,CONS-0609,LST-000592,FARM-0007,Methi,2023-03-24,1,6.31,6.31,3.1
ORD-005106,CONS-0069,LST-006490,FARM-0086,Tomato,2023-03-28,6,16.43,98.58,5.4
ORD-005107,CONS-0352,LST-007328,FARM-0097,Tomato,2023-10-11,5,14.63,73.15,3.2
ORD-005108,CONS-0634,LST-009618,FARM-0123,Methi,2023-09-05,5,12.46,62.3,4.9
ORD-005109,CONS-0033,LST-008391,FARM-0110,Tomato,2024-01-02,4,14.89,59.56,6.8
ORD-005110,CONS-0140,LST-010947,FARM-0141,Elephant Yam (Suran),2023-06-13,8,28.51,228.08,8.0
ORD-005111,CONS-0782,LST-010396,FARM-0133,Potato,2023-10-11,2,17.95,35.9,7.4
ORD-005112,CONS-0773,LST-002454,FARM-0031,Elephant Yam (Suran),2023-06-22,7,22.22,155.54,11.7
ORD-005113,CONS-0630,LST-002908,FARM-0037,Tomato,2023-09-25,8,16.81,134.48,3.4
ORD-005114,CONS-0776,LST-008360,FARM-0110,Tomato,2023-05-09,4,17.13,68.52,8.9
ORD-005115,CONS-0534,LST-005390,FARM-0067,Methi,2023-11-05,9,26.06,234.54,10.8
ORD-005116,CONS-0510,LST-008437,FARM-0111,Methi,2023-08-27,8,12.72,101.76,1.0
ORD-005117,CONS-0123,LST-006502,FARM-0086,Tomato,2023-07-28,8,17.33,138.64,2.9
ORD-005118,CONS-0166,LST-010519,FARM-0135,Onion,2023-08-09,1,18.03,18.03,4.9
ORD-005119,CONS-0187,LST-007903,FARM-0105,Onion,2023-06-15,5,15.74,78.7,15.1
ORD-005120,CONS-0014,LST-008387,FARM-0110,Tomato,2023-09-01,5,15.53,77.65,8.4
ORD-005121,CONS-0581,LST-010438,FARM-0134,Bhindi (Ladies finger),2023-06-07,5,21.93,109.65,17.5
ORD-005122,CONS-0021,LST-008380,FARM-0110,Tomato,2023-04-01,1,15.84,15.84,9.7
ORD-005123,CONS-0407,LST-002976,FARM-0039,Brinjal,2023-02-04,2,32.45,64.9,11.7
ORD-005124,CONS-0039,LST-006076,FARM-0080,Bhindi (Ladies finger),2023-06-07,2,22.61,45.22,0.6
ORD-005125,CONS-0098,LST-010912,FARM-0140,Bhindi (Ladies finger),2023-08-31,7,22.5,157.5,12.3
ORD-005126,CONS-0295,LST-003913,FARM-0050,Tomato,2023-07-04,3,15.71,47.13,13.8
ORD-005127,CONS-0554,LST-007045,FARM-0093,Brinjal,2023-03-21,8,22.51,180.08,8.2
ORD-005128,CONS-0302,LST-010379,FARM-0133,Potato,2023-04-12,3,12.25,36.75,7.0
ORD-005129,CONS-0216,LST-009955,FARM-0127,Tomato,2023-11-21,5,18.5,92.5,11.1
ORD-005130,CONS-0505,LST-010476,FARM-0135,Potato,2023-09-05,1,17.63,17.63,9.2
ORD-005131,CONS-0483,LST-008180,FARM-0109,Brinjal,2023-11-09,6,14.89,89.34,9.8
ORD-005132,CONS-0748,LST-006502,FARM-0086,Tomato,2023-07-28,9,17.33,155.97,13.1
ORD-005133,CONS-0077,LST-011012,FARM-0142,Peas,2023-11-24,2,44.68,89.36,1.6
ORD-005134,CONS-0366,LST-001820,FARM-0023,Tomato,2023-05-28,6,16.83,100.98,16.8
ORD-005135,CONS-0794,LST-004690,FARM-0060,Bhindi (Ladies finger),2023-02-21,1,29.26,29.26,12.5
ORD-005136,CONS-0499,LST-008298,FARM-0110,Green Chilli,2023-05-06,3,28.64,85.92,6.8
ORD-005137,CONS-0324,LST-008398,FARM-0110,Tomato,2023-02-14,3,15.74,47.22,8.4
ORD-005138,CONS-0248,LST-008436,FARM-0111,Methi,2023-02-01,1,20.48,20.48,7.0
ORD-005139,CONS-0091,LST-008941,FARM-0117,Brinjal,2023-04-18,8,20.73,165.84,1.1
ORD-005140,CONS-0208,LST-008015,FARM-0107,Potato,2023-06-18,7,20.65,144.55,8.0
ORD-005141,CONS-0335,LST-011113,FARM-0142,Methi,2023-01-23,8,10.48,83.84,10.5
ORD-005142,CONS-0595,LST-011165,FARM-0144,Brinjal,2023-05-19,4,28.7,114.8,8.7
ORD-005143,CONS-0370,LST-002884,FARM-0037,Tomato,2023-03-26,4,16.07,64.28,5.4
ORD-005144,CONS-0142,LST-000853,FARM-0010,Methi,2023-04-06,6,12.81,76.86,11.6
ORD-005145,CONS-0076,LST-011108,FARM-0142,Methi,2023-07-13,2,18.67,37.34,3.0
ORD-005146,CONS-0023,LST-001706,FARM-0021,Bhindi (Ladies finger),2023-10-25,8,18.66,149.28,2.7
ORD-005147,CONS-0632,LST-000848,FARM-0010,Methi,2023-01-22,8,9.23,73.84,13.8
ORD-005148,CONS-0487,LST-000365,FARM-0005,Onion,2023-05-24,1,10.71,10.71,7.0
ORD-005149,CONS-0224,LST-001308,FARM-0015,Methi,2023-02-15,4,6.68,26.72,15.5
ORD-005150,CONS-0655,LST-008017,FARM-0107,Potato,2023-06-10,1,19.57,19.57,5.5
ORD-005151,CONS-0179,LST-001365,FARM-0016,Methi,2023-08-31,2,14.71,29.42,11.7
ORD-005152,CONS-0080,LST-010338,FARM-0132,Methi,2023-05-09,1,10.29,10.29,8.7
ORD-005153,CONS-0167,LST-002895,FARM-0037,Tomato,2023-05-18,3,18.02,54.06,12.9
ORD-005154,CONS-0555,LST-009786,FARM-0125,Elephant Yam (Suran),2023-08-10,4,31.07,124.28,8.6
ORD-005155,CONS-0432,LST-008953,FARM-0117,Brinjal,2023-04-10,7,25.08,175.56,3.8
ORD-005156,CONS-0771,LST-010648,FARM-0137,Bhindi (Ladies finger),2023-08-14,6,22.01,132.06,7.0
ORD-005157,CONS-0217,LST-004064,FARM-0052,Methi,2023-03-24,8,6.53,52.24,2.0
ORD-005158,CONS-0778,LST-003726,FARM-0048,Bhindi (Ladies finger),2023-05-31,1,17.31,17.31,12.5
ORD-005159,CONS-0264,LST-007127,FARM-0093,Tomato,2023-08-03,6,14.74,88.44,5.3
ORD-005160,CONS-0233,LST-001473,FARM-0017,Methi,2023-04-17,6,11.44,68.64,2.3
ORD-005161,CONS-0528,LST-001543,FARM-0019,Brinjal,2023-10-02,2,30.8,61.6,3.9
ORD-005162,CONS-0165,LST-000233,FARM-0002,Methi,2023-11-09,8,12.69,101.52,15.5
ORD-005163,CONS-0467,LST-000017,FARM-0000,Tomato,2023-12-12,3,15.5,46.5,20.9
ORD-005164,CONS-0076,LST-011049,FARM-0142,Bhindi (Ladies finger),2023-01-02,2,37.58,75.16,3.0
ORD-005165,CONS-0033,LST-010759,FARM-0138,Methi,2023-08-20,1,7.88,7.88,20.4
ORD-005166,CONS-0401,LST-010740,FARM-0138,Methi,2023-11-01,8,27.65,221.2,6.8
ORD-005167,CONS-0479,LST-008113,FARM-0107,Tomato,2023-01-04,6,15.18,91.08,8.6
ORD-005168,CONS-0370,LST-003187,FARM-0042,Elephant Yam (Suran),2023-07-18,8,23.0,184.0,11.5
ORD-005169,CONS-0631,LST-010378,FARM-0133,Potato,2023-03-20,1,12.09,12.09,8.0
ORD-005170,CONS-0643,LST-005702,FARM-0074,Methi,2023-04-16,2,14.55,29.1,9.4
ORD-005171,CONS-0066,LST-008833,FARM-0116,Methi,2023-08-21,2,9.39,18.78,23.1
ORD-005172,CONS-0380,LST-001298,FARM-0015,Methi,2023-01-08,7,6.04,42.28,6.4
ORD-005173,CONS-0223,LST-000853,FARM-0010,Methi,2023-04-05,9,12.81,115.29,15.2
ORD-005174,CONS-0073,LST-001790,FARM-0022,Methi,2023-03-04,2,7.24,14.48,13.7
ORD-005175,CONS-0048,LST-000632,FARM-0008,Tomato,2023-02-01,8,15.67,125.36,17.1
ORD-005176,CONS-0552,LST-001761,FARM-0022,Methi,2023-03-17,9,5.93,53.37,16.4
ORD-005177,CONS-0250,LST-002404,FARM-0030,Methi,2023-09-21,8,25.05,200.4,20.6
ORD-005178,CONS-0412,LST-008120,FARM-0108,Brinjal,2023-07-14,8,33.93,271.44,16.1
ORD-005179,CONS-0549,LST-008418,FARM-0111,Methi,2023-11-28,3,8.59,25.77,3.6
ORD-005180,CONS-0071,LST-006495,FARM-0086,Tomato,2023-03-20,9,16.03,144.27,3.2
ORD-005181,CONS-0030,LST-009261,FARM-0120,Methi,2023-03-12,2,5.24,10.48,16.5
ORD-005182,CONS-0193,LST-001979,FARM-0025,Tomato,2023-10-30,8,16.54,132.32,5.1
ORD-005183,CONS-0155,LST-007291,FARM-0096,Brinjal,2023-07-18,6,34.17,205.02,12.1
ORD-005184,CONS-0193,LST-001968,FARM-0025,Tomato,2023-10-19,2,16.39,32.78,5.1
ORD-005185,CONS-0788,LST-000370,FARM-0005,Onion,2023-12-22,4,29.95,119.8,9.5
ORD-005186,CONS-0044,LST-009789,FARM-0125,Elephant Yam (Suran),2023-05-16,7,18.33,128.31,5.7
ORD-005187,CONS-0615,LST-007919,FARM-0105,Onion,2023-04-25,9,9.0,81.0,4.4
ORD-005188,CONS-0473,LST-001755,FARM-0021,Green Chilli,2023-04-25,9,30.39,273.51,3.4
ORD-005189,CONS-0296,LST-008131,FARM-0108,Brinjal,2023-05-10,3,18.94,56.82,16.7
ORD-005190,CONS-0278,LST-005014,FARM-0062,Elephant Yam (Suran),2023-11-07,6,29.81,178.86,4.8
ORD-005191,CONS-0744,LST-003509,FARM-0046,Brinjal,2023-03-02,4,19.16,76.64,15.9
ORD-005192,CONS-0752,LST-005235,FARM-0066,Potato,2023-02-14,5,13.7,68.5,15.1
ORD-005193,CONS-0728,LST-008387,FARM-0110,Tomato,2023-09-03,5,15.53,77.65,10.8
ORD-005194,CONS-0600,LST-001451,FARM-0017,Methi,2023-04-21,5,13.49,67.45,4.6
ORD-005195,CONS-0415,LST-009602,FARM-0123,Methi,2023-09-27,9,18.74,168.66,11.2
ORD-005196,CONS-0263,LST-005687,FARM-0074,Methi,2023-11-17,9,12.94,116.46,11.4
ORD-005197,CONS-0436,LST-004170,FARM-0053,Onion,2023-03-15,8,13.23,105.84,14.2
ORD-005198,CONS-0306,LST-008412,FARM-0111,Methi,2023-07-29,7,11.8,82.6,6.4
ORD-005199,CONS-0482,LST-006502,FARM-0086,Tomato,2023-07-28,2,17.33,34.66,3.2
ORD-005200,CONS-0302,LST-007324,FARM-0097,Tomato,2023-08-05,5,15.05,75.25,8.5
ORD-005201,CONS-0669,LST-003882,FARM-0050,Tomato,2023-08-28,9,16.24,146.16,9.0
ORD-005202,CONS-0392,LST-009620,FARM-0123,Methi,2023-07-26,1,7.97,7.97,13.7
ORD-005203,CONS-0042,LST-002196,FARM-0027,Tomato,2023-03-29,2,16.92,33.84,12.6
ORD-005204,CONS-0388,LST-009621,FARM-0123,Methi,2023-07-20,4,14.78,59.12,10.6
ORD-005205,CONS-0104,LST-010736,FARM-0138,Methi,2023-04-23,4,13.94,55.76,7.5
ORD-005206,CONS-0042,LST-011084,FARM-0142,Methi,2023-12-11,2,10.75,21.5,7.1
ORD-005207,CONS-0571,LST-004044,FARM-0052,Methi,2023-09-06,6,16.21,97.26,3.8
ORD-005208,CONS-0379,LST-003499,FARM-0046,Brinjal,2023-11-21,1,31.92,31.92,19.2
ORD-005209,CONS-0262,LST-001541,FARM-0019,Brinjal,2023-09-20,8,22.69,181.52,2.6
ORD-005210,CONS-0381,LST-007810,FARM-0104,Potato,2023-03-21,4,12.92,51.68,8.3
ORD-005211,CONS-0454,LST-009548,FARM-0123,Peas,2023-02-03,5,28.97,144.85,6.4
ORD-005212,CONS-0744,LST-001996,FARM-0025,Tomato,2023-09-10,3,16.25,48.75,6.1
ORD-005213,CONS-0533,LST-010726,FARM-0138,Methi,2023-08-26,8,10.91,87.28,15.3
ORD-005214,CONS-0745,LST-001552,FARM-0019,Brinjal,2023-04-10,6,22.14,132.84,1.2
ORD-005215,CONS-0752,LST-007318,FARM-0096,Brinjal,2023-04-13,6,26.57,159.42,4.8
ORD-005216,CONS-0265,LST-001460,FARM-0017,Methi,2023-07-14,2,14.65,29.3,7.4
ORD-005217,CONS-0377,LST-006307,FARM-0083,Onion,2023-06-02,3,12.06,36.18,21.5
ORD-005218,CONS-0521,LST-010068,FARM-0128,Methi,2023-02-03,7,13.36,93.52,10.9
ORD-005219,CONS-0765,LST-009183,FARM-0119,Onion,2023-06-13,9,12.99,116.91,4.1
ORD-005220,CONS-0221,LST-010652,FARM-0137,Bhindi (Ladies finger),2023-05-27,3,15.21,45.63,10.8
ORD-005221,CONS-0715,LST-011187,FARM-0144,Brinjal,2023-11-29,3,23.07,69.21,6.4
ORD-005222,CONS-0405,LST-010073,FARM-0128,Methi,2023-07-08,4,26.33,105.32,19.5
ORD-005223,CONS-0196,LST-003881,FARM-0050,Tomato,2023-02-28,2,15.45,30.9,9.1
ORD-005224,CONS-0509,LST-000403,FARM-0005,Elephant Yam (Suran),2023-07-13,7,30.46,213.22,5.9
ORD-005225,CONS-0493,LST-001768,FARM-0022,Methi,2023-03-22,5,6.61,33.05,14.2
ORD-005226,CONS-0673,LST-010379,FARM-0133,Potato,2023-04-12,8,12.25,98.0,5.7
ORD-005227,CONS-0602,LST-004962,FARM-0062,Brinjal,2023-01-16,2,23.17,46.34,6.3
ORD-005228,CONS-0248,LST-000446,FARM-0006,Potato,2023-01-12,6,22.81,136.86,10.6
ORD-005229,CONS-0483,LST-008211,FARM-0109,Methi,2023-12-16,2,17.6,35.2,9.8
ORD-005230,CONS-0144,LST-001129,FARM-0013,Green Chilli,2023-02-23,1,35.6,35.6,6.0
ORD-005231,CONS-0609,LST-010521,FARM-0135,Tomato,2023-02-14,2,16.47,32.94,11.3
ORD-005232,CONS-0201,LST-001462,FARM-0017,Methi,2023-09-27,2,15.4,30.8,8.1
ORD-005233,CONS-0795,LST-009923,FARM-0127,Tomato,2023-05-09,5,16.57,82.85,3.9
ORD-005234,CONS-0405,LST-008154,FARM-0108,Brinjal,2023-06-16,2,42.16,84.32,17.8
ORD-005235,CONS-0717,LST-001450,FARM-0017,Methi,2023-06-10,3,15.0,45.0,9.5
ORD-005236,CONS-0487,LST-000079,FARM-0000,Bhindi (Ladies finger),2023-06-07,6,22.06,132.36,18.1
ORD-005237,CONS-0533,LST-011582,FARM-0149,Elephant Yam (Suran),2023-01-03,1,28.13,28.13,12.2
ORD-005238,CONS-0554,LST-006518,FARM-0086,Tomato,2023-09-13,2,15.76,31.52,3.5
ORD-005239,CONS-0617,LST-002898,FARM-0037,Tomato,2023-12-08,6,16.43,98.58,4.3
ORD-005240,CONS-0476,LST-004138,FARM-0053,Methi,2023-03-24,8,8.31,66.48,11.2
ORD-005241,CONS-0524,LST-000026,FARM-0000,Tomato,2023-12-13,9,17.89,161.01,18.0
ORD-005242,CONS-0722,LST-008405,FARM-0111,Methi,2023-11-23,1,11.21,11.21,12.8
ORD-005243,CONS-0064,LST-000478,FARM-0006,Potato,2023-07-21,5,19.75,98.75,14.6
ORD-005244,CONS-0047,LST-007915,FARM-0105,Onion,2023-06-05,7,13.38,93.66,9.9
ORD-005245,CONS-0648,LST-006112,FARM-0081,Onion,2023-09-21,2,25.07,50.14,17.3
ORD-005246,CONS-0266,LST-008052,FARM-0107,Elephant Yam (Suran),2023-02-03,1,27.03,27.03,8.3
ORD-005247,CONS-0477,LST-000450,FARM-0006,Potato,2023-01-23,8,21.53,172.24,18.6
ORD-005248,CONS-0608,LST-003331,FARM-0044,Elephant Yam (Suran),2023-03-30,7,23.04,161.28,21.4
ORD-005249,CONS-0140,LST-002545,FARM-0032,Bhindi (Ladies finger),2023-06-08,2,23.7,47.4,10.8
ORD-005250,CONS-0104,LST-008292,FARM-0110,Green Chilli,2023-05-30,7,40.6,284.2,8.5
ORD-005251,CONS-0323,LST-000025,FARM-0000,Tomato,2023-12-17,9,15.13,136.17,23.2
ORD-005252,CONS-0156,LST-000130,FARM-0001,Methi,2023-05-22,2,16.15,32.3,14.8
ORD-005253,CONS-0060,LST-004369,FARM-0056,Peas,2023-02-16,2,27.11,54.22,11.5
ORD-005254,CONS-0117,LST-000215,FARM-0002,Methi,2023-08-02,2,7.64,15.28,10.7
ORD-005255,CONS-0755,LST-000597,FARM-0007,Methi,2023-06-23,8,14.39,115.12,4.1
ORD-005256,CONS-0308,LST-008385,FARM-0110,Tomato,2024-01-01,1,15.89,15.89,12.0
ORD-005257,CONS-0701,LST-008395,FARM-0110,Tomato,2023-03-04,1,16.39,16.39,6.8
ORD-005258,CONS-0421,LST-005060,FARM-0063,Bhindi (Ladies finger),2023-06-27,2,24.43,48.86,5.9
ORD-005259,CONS-0166,LST-010364,FARM-0133,Potato,2023-02-17,6,16.55,99.3,9.3
ORD-005260,CONS-0601,LST-004731,FARM-0060,Elephant Yam (Suran),2023-11-23,9,28.56,257.04,13.3
ORD-005261,CONS-0141,LST-010964,FARM-0141,Methi,2023-10-15,5,37.97,189.85,19.2
ORD-005262,CONS-0048,LST-001972,FARM-0025,Tomato,2023-11-14,2,15.35,30.7,6.8
ORD-005263,CONS-0274,LST-007144,FARM-0093,Tomato,2023-01-03,8,17.38,139.04,8.7
ORD-005264,CONS-0661,LST-007103,FARM-0093,Methi,2023-06-19,2,17.78,35.56,2.1
ORD-005265,CONS-0712,LST-011103,FARM-0142,Methi,2023-05-11,3,9.26,27.78,3.9
ORD-005266,CONS-0240,LST-005412,FARM-0068,Elephant Yam (Suran),2023-07-31,1,43.92,43.92,13.4
ORD-005267,CONS-0366,LST-000674,FARM-0008,Green Chilli,2023-09-12,1,41.09,41.09,12.1
ORD-005268,CONS-0790,LST-001473,FARM-0017,Methi,2023-04-18,3,11.44,34.32,6.5
ORD-005269,CONS-0689,LST-000565,FARM-0007,Methi,2023-01-31,3,14.56,43.68,5.4
ORD-005270,CONS-0362,LST-008112,FARM-0107,Tomato,2023-08-29,2,14.62,29.24,5.9
ORD-005271,CONS-0328,LST-000749,FARM-0009,Onion,2023-01-31,9,16.74,150.66,22.1
ORD-005272,CONS-0594,LST-008022,FARM-0107,Potato,2023-06-28,6,20.41,122.46,16.4
ORD-005273,CONS-0005,LST-000226,FARM-0002,Methi,2024-01-02,3,12.3,36.9,10.9
ORD-005274,CONS-0669,LST-002881,FARM-0037,Tomato,2023-08-04,1,13.57,13.57,4.0
ORD-005275,CONS-0387,LST-000369,FARM-0005,Onion,2023-04-04,5,8.46,42.3,8.0
ORD-005276,CONS-0536,LST-008027,FARM-0107,Potato,2023-04-24,1,16.7,16.7,10.9
ORD-005277,CONS-0134,LST-002219,FARM-0027,Elephant Yam (Suran),2023-09-03,1,28.65,28.65,17.5
ORD-005278,CONS-0047,LST-003888,FARM-0050,Tomato,2023-05-30,9,14.01,126.09,12.6
ORD-005279,CONS-0118,LST-001516,FARM-0018,Onion,2023-07-22,2,18.21,36.42,4.7
ORD-005280,CONS-0652,LST-002965,FARM-0039,Brinjal,2023-03-06,9,12.63,113.67,12.6
ORD-005281,CONS-0475,LST-001471,FARM-0017,Methi,2023-02-06,6,10.36,62.16,11.3
ORD-005282,CONS-0381,LST-005381,FARM-0067,Methi,2023-08-22,3,11.72,35.16,9.0
ORD-005283,CONS-0206,LST-004463,FARM-0056,Bhindi (Ladies finger),2023-09-27,4,22.45,89.8,14.6
ORD-005284,CONS-0176,LST-007118,FARM-0093,Methi,2023-05-23,2,9.92,19.84,7.8
ORD-005285,CONS-0569,LST-007871,FARM-0105,Bhindi (Ladies finger),2023-05-11,7,21.52,150.64,10.7
ORD-005286,CONS-0472,LST-008374,FARM-0110,Tomato,2023-04-10,2,15.52,31.04,2.7
ORD-005287,CONS-0662,LST-002599,FARM-0033,Tomato,2023-07-13,1,16.79,16.79,4.9
ORD-005288,CONS-0197,LST-007140,FARM-0093,Tomato,2023-09-12,1,16.05,16.05,5.2
ORD-005289,CONS-0317,LST-011078,FARM-0142,Bhindi (Ladies finger),2023-11-26,8,29.17,233.36,2.2
ORD-005290,CONS-0117,LST-002994,FARM-0039,Brinjal,2023-06-29,6,29.53,177.18,3.1
ORD-005291,CONS-0283,LST-005121,FARM-0064,Tomato,2023-12-26,6,17.92,107.52,9.0
ORD-005292,CONS-0006,LST-004468,FARM-0056,Bhindi (Ladies finger),2023-03-06,1,36.39,36.39,13.5
ORD-005293,CONS-0179,LST-008961,FARM-0117,Elephant Yam (Suran),2023-01-02,3,27.09,81.27,2.6
ORD-005294,CONS-0431,LST-008250,FARM-0109,Green Chilli,2023-04-24,7,29.71,207.97,10.7
ORD-005295,CONS-0182,LST-009953,FARM-0127,Tomato,2023-07-27,1,16.22,16.22,10.1
ORD-005296,CONS-0289,LST-007166,FARM-0094,Onion,2023-07-15,5,17.49,87.45,17.0
ORD-005297,CONS-0353,LST-010323,FARM-0132,Methi,2023-02-16,7,5.53,38.71,14.7
ORD-005298,CONS-0639,LST-010004,FARM-0128,Brinjal,2023-12-09,9,24.99,224.91,12.9
ORD-005299,CONS-0102,LST-008833,FARM-0116,Methi,2023-08-21,3,9.39,28.17,17.2
ORD-005300,CONS-0180,LST-007902,FARM-0105,Onion,2023-05-11,4,10.97,43.88,9.2
ORD-005301,CONS-0537,LST-010323,FARM-0132,Methi,2023-02-16,3,5.53,16.59,10.0
ORD-005302,CONS-0500,LST-002585,FARM-0033,Tomato,2023-11-12,4,17.59,70.36,9.3
ORD-005303,CONS-0365,LST-009150,FARM-0119,Tomato,2023-02-09,5,16.0,80.0,6.0
ORD-005304,CONS-0322,LST-003408,FARM-0045,Brinjal,2023-02-20,8,20.95,167.6,13.8
ORD-005305,CONS-0737,LST-008990,FARM-0117,Elephant Yam (Suran),2023-03-27,1,18.84,18.84,2.8
ORD-005306,CONS-0382,LST-010959,FARM-0141,Elephant Yam (Suran),2023-10-12,1,33.9,33.9,8.0
ORD-005307,CONS-0537,LST-003098,FARM-0041,Onion,2023-08-02,1,16.75,16.75,10.6
ORD-005308,CONS-0495,LST-003555,FARM-0046,Methi,2023-07-27,5,6.88,34.4,21.7
ORD-005309,CONS-0441,LST-000582,FARM-0007,Methi,2023-09-14,2,14.46,28.92,10.8
ORD-005310,CONS-0254,LST-000389,FARM-0005,Onion,2023-06-06,6,11.92,71.52,8.1
ORD-005311,CONS-0072,LST-007097,FARM-0093,Methi,2023-11-27,1,7.55,7.55,8.3
ORD-005312,CONS-0666,LST-009137,FARM-0119,Tomato,2023-11-21,9,17.48,157.32,4.7
ORD-005313,CONS-0635,LST-006492,FARM-0086,Tomato,2023-03-16,4,16.42,65.68,1.8
ORD-005314,CONS-0606,LST-007045,FARM-0093,Brinjal,2023-03-22,8,22.51,180.08,6.7
ORD-005315,CONS-0197,LST-007135,FARM-0093,Tomato,2023-09-29,9,19.57,176.13,5.2
ORD-005316,CONS-0282,LST-004977,FARM-0062,Brinjal,2023-04-21,3,29.37,88.11,7.3
ORD-005317,CONS-0500,LST-004069,FARM-0052,Methi,2023-09-27,9,15.0,135.0,2.6
ORD-005318,CONS-0442,LST-002337,FARM-0029,Bhindi (Ladies finger),2023-08-13,4,29.08,116.32,2.2
ORD-005319,CONS-0643,LST-008960,FARM-0117,Elephant Yam (Suran),2023-02-24,6,33.53,201.18,6.7
ORD-005320,CONS-0163,LST-004209,FARM-0054,Tomato,2023-08-11,5,15.44,77.2,25.4
ORD-005321,CONS-0014,LST-003548,FARM-0046,Methi,2023-08-22,7,8.03,56.21,12.1
ORD-005322,CONS-0457,LST-010339,FARM-0132,Methi,2023-07-28,5,7.43,37.15,7.5
ORD-005323,CONS-0091,LST-003029,FARM-0040,Methi,2023-08-29,1,12.97,12.97,12.2
ORD-005324,CONS-0239,LST-003453,FARM-0045,Potato,2023-08-10,1,18.64,18.64,9.6
ORD-005325,CONS-0449,LST-007125,FARM-0093,Tomato,2023-10-18,7,16.51,115.57,1.8
ORD-005326,CONS-0098,LST-007140,FARM-0093,Tomato,2023-09-12,1,16.05,16.05,5.4
ORD-005327,CONS-0193,LST-000867,FARM-0010,Methi,2023-08-08,2,7.6,15.2,15.2
ORD-005328,CONS-0491,LST-004765,FARM-0060,Methi,2023-03-10,3,5.16,15.48,6.8
ORD-005329,CONS-0564,LST-000220,FARM-0002,Methi,2023-01-01,5,8.03,40.15,8.9
ORD-005330,CONS-0767,LST-011086,FARM-0142,Methi,2023-02-07,9,9.42,84.78,0.5
ORD-005331,CONS-0019,LST-010649,FARM-0137,Bhindi (Ladies finger),2023-09-16,5,20.16,100.8,8.6
ORD-005332,CONS-0350,LST-002908,FARM-0037,Tomato,2023-09-26,1,16.81,16.81,9.5
ORD-005333,CONS-0419,LST-009258,FARM-0120,Methi,2023-03-01,2,7.82,15.64,13.7
ORD-005334,CONS-0717,LST-008420,FARM-0111,Methi,2023-05-31,1,15.6,15.6,3.3
ORD-005335,CONS-0292,LST-002988,FARM-0039,Brinjal,2023-10-25,9,34.15,307.35,3.8
ORD-005336,CONS-0096,LST-009825,FARM-0126,Potato,2023-04-30,8,16.78,134.24,8.0
ORD-005337,CONS-0385,LST-002453,FARM-0031,Elephant Yam (Suran),2023-05-11,4,13.36,53.44,9.3
ORD-005338,CONS-0490,LST-007138,FARM-0093,Tomato,2023-06-14,7,13.87,97.09,5.4
ORD-005339,CONS-0155,LST-007880,FARM-0105,Onion,2023-03-18,4,12.66,50.64,12.5
ORD-005340,CONS-0021,LST-001974,FARM-0025,Tomato,2023-11-30,6,14.33,85.98,6.5
ORD-005341,CONS-0019,LST-003016,FARM-0040,Methi,2023-06-06,5,17.13,85.65,15.3
ORD-005342,CONS-0183,LST-001559,FARM-0019,Brinjal,2023-09-01,3,20.67,62.01,4.7
ORD-005343,CONS-0086,LST-011582,FARM-0149,Elephant Yam (Suran),2023-01-01,1,28.13,28.13,8.6
ORD-005344,CONS-0020,LST-000847,FARM-0010,Methi,2023-03-20,1,7.5,7.5,17.4
ORD-005345,CONS-0274,LST-008232,FARM-0109,Methi,2023-09-15,1,15.14,15.14,6.3
ORD-005346,CONS-0763,LST-001461,FARM-0017,Methi,2023-09-06,9,10.0,90.0,5.2
ORD-005347,CONS-0535,LST-004362,FARM-0056,Peas,2023-02-05,6,28.57,171.42,16.4
ORD-005348,CONS-0075,LST-008437,FARM-0111,Methi,2023-08-29,6,12.72,76.32,5.2
ORD-005349,CONS-0272,LST-002919,FARM-0037,Tomato,2023-08-20,3,14.22,42.66,6.7
ORD-005350,CONS-0225,LST-008003,FARM-0107,Potato,2023-03-22,8,15.18,121.44,7.9
ORD-005351,CONS-0057,LST-009133,FARM-0119,Tomato,2023-12-09,6,18.51,111.06,4.2
ORD-005352,CONS-0463,LST-008203,FARM-0109,Methi,2023-02-16,4,7.62,30.48,2.9
ORD-005353,CONS-0539,LST-004066,FARM-0052,Methi,2023-05-23,8,10.6,84.8,12.1
ORD-005354,CONS-0376,LST-010629,FARM-0136,Green Chilli,2023-05-19,6,41.45,248.7,12.1
ORD-005355,CONS-0079,LST-010029,FARM-0128,Brinjal,2023-05-06,6,21.21,127.26,23.7
ORD-005356,CONS-0321,LST-008909,FARM-0116,Tomato,2023-07-03,4,20.87,83.48,10.8
ORD-005357,CONS-0742,LST-008170,FARM-0109,Brinjal,2023-03-02,1,19.61,19.61,6.6
ORD-005358,CONS-0006,LST-011193,FARM-0144,Brinjal,2023-09-13,2,18.92,37.84,5.9
ORD-005359,CONS-0428,LST-008660,FARM-0114,Onion,2023-07-06,2,18.18,36.36,11.0
ORD-005360,CONS-0462,LST-000587,FARM-0007,Methi,2023-02-26,6,6.02,36.12,2.8
ORD-005361,CONS-0096,LST-008037,FARM-0107,Potato,2023-04-07,3,13.16,39.48,6.8
ORD-005362,CONS-0529,LST-005360,FARM-0067,Methi,2023-01-23,1,9.96,9.96,10.2
